[INFO] Source directory: /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/new20251010s/wvf_merged_20251028/
[INFO] Destination directory: /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/new20251010s/wvf_merged_applyCut_20251028/
[WARNING] Destination already exists, removing: /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/new20251010s/wvf_merged_applyCut_20251028/
[INFO] Created clean destination directory.
[PASS] wvfFind_event8374_trackID11_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event6391_trackID0_opNum5_merged.root → copied (ms_ch=5)
[PASS] wvfFind_event3341_trackID7_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event31_trackID8_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event22567_trackID15_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event1262_trackID12_opNum8_merged.root → copied (ms_ch=8)
[PASS] wvfFind_event16863_trackID9_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event12134_trackID20_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event14302_trackID16_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event10001_trackID13_opNum3_merged.root → copied (ms_ch=3)
